subject,set,included,epoch_count,exclusion_reason
02,2 to 1,True,5,
02,3 to 1,True,7,
02,4 to 1,True,7,
03,2 to 1,True,8,
03,3 to 1,True,5,
03,4 to 1,True,7,
04,2 to 1,True,3,
04,3 to 1,True,8,
04,4 to 1,True,5,
05,2 to 1,True,5,
05,3 to 1,True,6,
05,4 to 1,True,4,
08,2 to 1,True,7,
08,3 to 1,True,6,
08,4 to 1,True,7,
09,2 to 1,True,6,
09,3 to 1,True,3,
09,4 to 1,True,4,
10,2 to 1,True,6,
10,3 to 1,True,5,
10,4 to 1,True,2,
11,2 to 1,True,4,
11,3 to 1,True,4,
11,4 to 1,True,3,
12,2 to 1,True,5,
12,3 to 1,True,6,
12,4 to 1,True,5,
13,2 to 1,True,3,
13,3 to 1,True,5,
13,4 to 1,True,4,
14,2 to 1,True,9,
14,3 to 1,True,6,
14,4 to 1,True,6,
15,2 to 1,True,5,
15,3 to 1,True,3,
15,4 to 1,True,5,
17,2 to 1,True,5,
17,3 to 1,True,7,
17,4 to 1,True,7,
21,2 to 1,True,5,
21,3 to 1,True,7,
21,4 to 1,True,5,
22,2 to 1,True,5,
22,3 to 1,True,6,
22,4 to 1,True,7,
23,2 to 1,True,8,
23,3 to 1,True,7,
23,4 to 1,True,7,
25,2 to 1,True,7,
25,3 to 1,True,5,
25,4 to 1,True,7,
26,2 to 1,True,8,
26,3 to 1,True,4,
26,4 to 1,True,5,
27,2 to 1,True,7,
27,3 to 1,True,7,
27,4 to 1,True,8,
28,2 to 1,True,3,
28,3 to 1,True,4,
28,4 to 1,True,4,
29,2 to 1,True,8,
29,3 to 1,True,7,
29,4 to 1,True,7,
31,2 to 1,True,5,
31,3 to 1,True,8,
31,4 to 1,True,7,
32,2 to 1,True,5,
32,3 to 1,True,8,
32,4 to 1,True,7,
33,2 to 1,True,5,
33,3 to 1,True,2,
33,4 to 1,True,6,
