subject,set,included,epoch_count,exclusion_reason
02,Increasing (any step),True,69,
02,Decreasing (any step),True,71,
02,No Change,True,36,
03,Increasing (any step),True,66,
03,Decreasing (any step),True,66,
03,No Change,True,33,
04,Increasing (any step),True,53,
04,Decreasing (any step),True,59,
04,No Change,True,44,
05,Increasing (any step),True,49,
05,Decreasing (any step),True,62,
05,No Change,True,41,
08,Increasing (any step),True,50,
08,Decreasing (any step),True,63,
08,No Change,True,40,
09,Increasing (any step),True,43,
09,Decreasing (any step),True,59,
09,No Change,True,36,
10,Increasing (any step),True,63,
10,Decreasing (any step),True,62,
10,No Change,True,39,
11,Increasing (any step),True,55,
11,Decreasing (any step),True,52,
11,No Change,True,31,
12,Increasing (any step),True,52,
12,Decreasing (any step),True,52,
12,No Change,True,29,
13,Increasing (any step),True,58,
13,Decreasing (any step),True,65,
13,No Change,True,32,
14,Increasing (any step),True,69,
14,Decreasing (any step),True,74,
14,No Change,True,38,
15,Increasing (any step),True,49,
15,Decreasing (any step),True,42,
15,No Change,True,36,
17,Increasing (any step),True,69,
17,Decreasing (any step),True,72,
17,No Change,True,36,
21,Increasing (any step),True,49,
21,Decreasing (any step),True,67,
21,No Change,True,33,
22,Increasing (any step),True,60,
22,Decreasing (any step),True,66,
22,No Change,True,40,
23,Increasing (any step),True,60,
23,Decreasing (any step),True,75,
23,No Change,True,36,
25,Increasing (any step),True,64,
25,Decreasing (any step),True,63,
25,No Change,True,40,
26,Increasing (any step),True,62,
26,Decreasing (any step),True,78,
26,No Change,True,42,
27,Increasing (any step),True,74,
27,Decreasing (any step),True,76,
27,No Change,True,44,
28,Increasing (any step),True,51,
28,Decreasing (any step),True,54,
28,No Change,True,38,
29,Increasing (any step),True,63,
29,Decreasing (any step),True,78,
29,No Change,True,39,
31,Increasing (any step),True,75,
31,Decreasing (any step),True,76,
31,No Change,True,30,
32,Increasing (any step),True,58,
32,Decreasing (any step),True,77,
32,No Change,True,36,
33,Increasing (any step),True,64,
33,Decreasing (any step),True,63,
33,No Change,True,42,
