analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
cardinality_all,P1,Cardinality1,24,108.0,93.04808730957978,122.43127489550099,29.383187585921206,1.825104695345069,2.5154404965675368,110.57257212914908,120.0,E71;E75;E76;E70;E83;E74;E81;E82
cardinality_all,P1,Cardinality2,24,108.0,93.04808730957978,122.43127489550099,29.383187585921206,-0.039775492086574216,0.28614118726615295,108.0,116.0,E71;E75;E76;E70;E83;E74;E81;E82
cardinality_all,P1,Cardinality3,24,108.0,93.04808730957978,122.43127489550099,29.383187585921206,0.4913714797046942,0.6914071754232918,110.13278085300432,112.0,E71;E75;E76;E70;E83;E74;E81;E82
cardinality_all,P1,Cardinality4,24,108.0,93.04808730957978,122.43127489550099,29.383187585921206,0.36042921036913256,0.42205221044708846,108.57602646131983,108.0,E71;E75;E76;E70;E83;E74;E81;E82
cardinality_all,P1,Cardinality5,24,108.0,93.04808730957978,122.43127489550099,29.383187585921206,0.22723668642701786,0.825319176796292,99.87392492697334,96.0,E71;E75;E76;E70;E83;E74;E81;E82
cardinality_all,P1,Cardinality6,24,108.0,93.04808730957978,122.43127489550099,29.383187585921206,0.10492029526151683,0.415978431064155,100.40814505072643,100.0,E71;E75;E76;E70;E83;E74;E81;E82
cardinality_all,N1,Cardinality1,24,172.0,143.46691518477542,205.7094897919323,62.24257460715688,-1.1640567159558586,-2.0496297245135153,179.11250328079285,180.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
cardinality_all,N1,Cardinality2,24,172.0,143.46691518477542,205.7094897919323,62.24257460715688,-2.826246901401424,-3.329831534550057,172.8470659680427,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
cardinality_all,N1,Cardinality3,24,172.0,143.46691518477542,205.7094897919323,62.24257460715688,-3.05154241777447,-3.62845618737888,173.83659569293536,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
cardinality_all,N1,Cardinality4,24,172.0,143.46691518477542,205.7094897919323,62.24257460715688,-3.531779779737709,-4.058716875385113,173.53951464380572,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
cardinality_all,N1,Cardinality5,24,172.0,143.46691518477542,205.7094897919323,62.24257460715688,-3.8238851969269456,-4.67554013894734,173.27508514484973,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
cardinality_all,N1,Cardinality6,24,172.0,143.46691518477542,205.7094897919323,62.24257460715688,-3.293084963525759,-4.223071174296272,173.1965162164258,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
cardinality_all,P3b,Cardinality1,24,456.0,436.5875532247594,482.75633441473803,46.16878118997863,-0.08936675003106447,0.11251926310720865,456.0,456.0,E54;E55;E61;E78;E79;E62;E72;E55;E77;E67
cardinality_all,P3b,Cardinality2,24,456.0,436.5875532247594,482.75633441473803,46.16878118997863,0.4709273261086093,0.5976531582016074,461.7338536907333,476.0,E54;E55;E61;E78;E79;E62;E72;E55;E77;E67
cardinality_all,P3b,Cardinality3,24,456.0,436.5875532247594,482.75633441473803,46.16878118997863,1.2773428405308285,1.5754773991974051,458.2519726229281,456.0,E54;E55;E61;E78;E79;E62;E72;E55;E77;E67
cardinality_all,P3b,Cardinality4,24,456.0,436.5875532247594,482.75633441473803,46.16878118997863,0.15197238697055865,0.434091980896297,456.5502635034617,456.0,E54;E55;E61;E78;E79;E62;E72;E55;E77;E67
cardinality_all,P3b,Cardinality5,24,456.0,436.5875532247594,482.75633441473803,46.16878118997863,-0.4000477441594312,-0.3021598276256829,456.0,440.0,E54;E55;E61;E78;E79;E62;E72;E55;E77;E67
cardinality_all,P3b,Cardinality6,24,456.0,436.5875532247594,482.75633441473803,46.16878118997863,0.7586254383809393,0.8474249598459171,459.9218100365196,456.0,E54;E55;E61;E78;E79;E62;E72;E55;E77;E67
